symbol,dst,weight
STAN.L,SWED-A.ST,1.276564530566796
BCP.LS,PKO.WA,1.2762610555761875
ETE.AT,SAB.MC,1.2751901703884403
BAMI.MI,SPL.WA,1.2748187296532636
CMBN.SW,CABK.MC,1.2745712701681209
UBSG.SW,MB.MI,1.2745647215186575
BCP.LS,BMPS.MI,1.274492978105034
PKO.WA,SWED-A.ST,1.2742584897395148
HSBA.L,SAB.MC,1.2735559821072886
EUROB.AT,A5G.IR,1.273216390472452
SYDB.CO,EFGN.SW,1.273111447672795
KBC.BR,PEO.WA,1.2730783364830331
PEO.WA,SYDB.CO,1.272619508890173
SYDB.CO,PEO.WA,1.2718816875453056
BARC.L,VLK.AS,1.2717321784522542
OSB.L,EUROB.AT,1.2711038270115569
A5G.IR,STAN.L,1.270565124630469
PEO.WA,EFGN.SW,1.2698439482757231
LLOY.L,NDA-SE.ST,1.2686462295221126
INGA.AS,ALR.WA,1.2685424246867345
VLK.AS,MBK.WA,1.2683421250326865
BCVN.SW,ALR.WA,1.2678638533563529
A5G.IR,SYDB.CO,1.2676809802691362
NDA-SE.ST,PEO.WA,1.2674613496292877
NDA-SE.ST,STAN.L,1.267285433686535
BAER.SW,SAB.MC,1.2672460781884023
LLOY.L,DNB.OL,1.266424020582305
SYDB.CO,HSBA.L,1.266054258027861
SYDB.CO,A5G.IR,1.265720594037775
DNB.OL,LLOY.L,1.2653397477600057
PBB.DE,EUROB.AT,1.2652763026455005
EFGN.SW,VLK.AS,1.2644165608625644
MBK.WA,HSBA.L,1.2640161065098028
PEO.WA,A5G.IR,1.263968830485514
SPL.WA,ETE.AT,1.2636530038048113
DBK.DE,ALR.WA,1.263647344502845
PKO.WA,NDA-SE.ST,1.263390205116025
NWG.L,MIL.WA,1.262760534081562
INGA.AS,MIL.WA,1.26266980498014
DANSKE.CO,BMPS.MI,1.262614751173131
UBSG.SW,PEO.WA,1.2625515773893774
NWG.L,VLK.AS,1.262360712224049
BCP.LS,NWG.L,1.2621828691826642
BPE.MI,DANSKE.CO,1.2621173105792571
MING.OL,OSB.L,1.2613339247728064
PBB.DE,ABN.AS,1.2611665866153534
STB.L,KBC.BR,1.2608710274132209
ALR.WA,UBSG.SW,1.260843221100038
FBK.MI,NWG.L,1.2607362252849217
EBS.VI,MIL.WA,1.2607027511823303
INVP.L,BPSO.MI,1.260371788495123
SPL.WA,BPE.MI,1.2601918587348733
UBSG.SW,MIL.WA,1.2592246767158226
KOMB.PR,BAER.SW,1.2584245315067848
FBK.MI,EUROB.AT,1.2582382097583256
EFGN.SW,LLOY.L,1.2565784342382078
KBC.BR,PKO.WA,1.2564320012252987
PTSB.IR,SAN.MC,1.2560418616110918
ACA.PA,EFGN.SW,1.2556467064538628
BRD.RO,FBK.MI,1.2548816963769711
BCGE.SW,MBK.WA,1.2546309030207938
CABK.MC,PKO.WA,1.254354027153559
BPE.MI,NDA-SE.ST,1.2537967032885324
VONN.SW,ABN.AS,1.2537909508251806
TLV.RO,KOMB.PR,1.253569334069334
BNP.PA,INVP.L,1.253552116964557
NWG.L,BIRG.IR,1.25353998048342
TLV.RO,MBK.WA,1.252978150497489
MBK.WA,TPEIR.AT,1.2528670519742169
PBB.DE,TPEIR.AT,1.2520184790755895
SAN.MC,CBK.DE,1.2518675243065622
UBSG.SW,TPEIR.AT,1.2512664955216923
DANSKE.CO,PEO.WA,1.2511511304647034
CBG.L,GLE.PA,1.2492255167517456
BAER.SW,LLOY.L,1.2490259349605886
HSBA.L,JYSK.CO,1.248632365990515
LLOY.L,RBI.VI,1.2479833479281677
SAN.MC,STAN.L,1.2476549458819948
PKO.WA,EFGN.SW,1.2463763968806896
OSB.L,BPE.MI,1.245781819865496
SHB-A.ST,BAER.SW,1.2456945470375995
MBK.WA,SWED-A.ST,1.2451200138790066
BAER.SW,BCP.LS,1.2450093877489108
MIL.WA,SYDB.CO,1.2438357692343769
INVP.L,EUROB.AT,1.2432099941864223
BKT.MC,KOMB.PR,1.2431791433858983
STAN.L,EBS.VI,1.2430505236021725
GLE.PA,PEO.WA,1.2430390238984397
DANSKE.CO,PKO.WA,1.2417892354144675
BPSO.MI,MBK.WA,1.2417261244743447
BCVN.SW,HSBA.L,1.241670839205245
FBK.MI,VONN.SW,1.2411480100761347
ALR.WA,GLE.PA,1.2408937384784582
UBSG.SW,NWG.L,1.2404036008808843
JYSK.CO,BAER.SW,1.2403727735354448
UCG.MI,PEO.WA,1.2399952509826817
BMPS.MI,SEB-A.ST,1.239947012808179
STAN.L,SAB.MC,1.2396581856918945
UBSG.SW,CABK.MC,1.2394748155389477
KOMB.PR,INGA.AS,1.2391222401374402
PBB.DE,EFGN.SW,1.238519481129304
CMBN.SW,SWED-A.ST,1.2380586007471062
BCGE.SW,ACA.PA,1.2378047060437554
HSBA.L,MIL.WA,1.2370327988900782
SYDB.CO,BAER.SW,1.2366833267955415
OSB.L,MBK.WA,1.236225150707193
ABN.AS,STAN.L,1.235971920111066
EUROB.AT,JYSK.CO,1.235948953908242
MB.MI,PEO.WA,1.2359203699824055
FBK.MI,HSBA.L,1.235703474426716
ISP.MI,PEO.WA,1.2353357135004244
BIRG.IR,PEO.WA,1.2352764038620831
FBK.MI,A5G.IR,1.2347784307958067
TLV.RO,BPSO.MI,1.234525939831933
NDA-SE.ST,PKO.WA,1.2335050458096262
LLOY.L,INGA.AS,1.2330349402010428
HSBA.L,ALR.WA,1.232451604354149
INGA.AS,UBSG.SW,1.2323348865907158
MB.MI,BAER.SW,1.2315451103814543
BAMI.MI,PKO.WA,1.2313955201683349
BCP.LS,STAN.L,1.230856976138168
LLOY.L,ABN.AS,1.2301267368707312
PEO.WA,ETE.AT,1.229411705026893
LLOY.L,MBK.WA,1.2291708164416857
UBSG.SW,ALR.WA,1.2289079131038805
ACA.PA,SWED-A.ST,1.228882809590432
TPEIR.AT,A5G.IR,1.228766197353801
GLE.PA,PKO.WA,1.228721893338649
TLV.RO,SAN.MC,1.228342607823797
A5G.IR,PEO.WA,1.2276049252944865
FBK.MI,UBSG.SW,1.2271913822894902
SEB-A.ST,PEO.WA,1.2270773694147878
OSB.L,DANSKE.CO,1.2269929131698392
BBVA.MC,SPL.WA,1.2268180230329808
INGA.AS,INVP.L,1.2266190543099995
SAB.MC,ALR.WA,1.2255860410039283
BARC.L,PKO.WA,1.2255359760895552
PTSB.IR,BPSO.MI,1.225408016442921
BMED.MI,ALR.WA,1.2249423795669376
ETE.AT,A5G.IR,1.2248332003383575
BCP.LS,ALR.WA,1.224672777217907
DNB.OL,BIRG.IR,1.2245486798249985
BMED.MI,PKO.WA,1.223160004937409
SEB-A.ST,KOMB.PR,1.2230189570103949
EFGN.SW,BMPS.MI,1.2227575973719649
EFGN.SW,SAB.MC,1.2224895891204832
SYDB.CO,SHB-A.ST,1.2219860926888266
ING.WA,ACA.PA,1.2218528323313531
CBK.DE,FBK.MI,1.2217659926289597
CABK.MC,ALR.WA,1.2215113365750077
MBK.WA,NWG.L,1.2213723022515843
NWG.L,EBS.VI,1.2210204395071942
BMPS.MI,CBK.DE,1.2205860675310936
MBK.WA,BAER.SW,1.2203666162655982
RBI.VI,BMPS.MI,1.2201893607334469
JYSK.CO,HSBA.L,1.2188917458557016
BPE.MI,LLOY.L,1.2186980994514152
BNP.PA,BAER.SW,1.2186708521719218
TLV.RO,ABN.AS,1.2185475102769472
SAB.MC,NDA-SE.ST,1.2182214083118816
PKO.WA,SEB-A.ST,1.2179492822533644
KOMB.PR,SYDB.CO,1.217207442554555
VONN.SW,CABK.MC,1.2171820587648754
DNB.OL,UBSG.SW,1.2171791582870193
MB.MI,BIRG.IR,1.2167349373756728
ACA.PA,PKO.WA,1.2165046069199985
DANSKE.CO,MIL.WA,1.215884084903006
FBK.MI,LLOY.L,1.2135410364178632
BMED.MI,VLK.AS,1.2134099412823345
KOMB.PR,NONG.OL,1.21335133827631
RBI.VI,NDA-SE.ST,1.213110578945593
JYSK.CO,BMPS.MI,1.2129480067049163
TLV.RO,BAER.SW,1.2127849865679408
TLV.RO,BAMI.MI,1.2125112930911377
KOMB.PR,BAMI.MI,1.212359287248683
RBI.VI,MB.MI,1.2120310883298937
SWED-A.ST,PKO.WA,1.211996500817868
BPSO.MI,UBSG.SW,1.2112544312920115
PKO.WA,HSBA.L,1.2110930571132177
TLV.RO,CABK.MC,1.2105368604837663
STB.L,ABN.AS,1.210420121024206
NDA-SE.ST,BMPS.MI,1.2098100399012153
OSB.L,NONG.OL,1.209578059228062
INVP.L,SPL.WA,1.2091113824926378
BCGE.SW,BMED.MI,1.2089473417707102
BARC.L,MIL.WA,1.2078773944714103
DBK.DE,MIL.WA,1.2076349303222178
BPSO.MI,CBK.DE,1.2071823064687464
PBB.DE,FBK.MI,1.2071001116936737
BMED.MI,KOMB.PR,1.206914837812938
VONN.SW,INVP.L,1.206330750800026
SPL.WA,BPSO.MI,1.2060138317084246
NONG.OL,OSB.L,1.205925037218599
KBC.BR,SPL.WA,1.2057935958532455
SPL.WA,ABN.AS,1.2055736726529636
DNB.OL,NWG.L,1.2054719680559152
TLV.RO,ISP.MI,1.2047758935717043
VLK.AS,LLOY.L,1.204586682382133
KBC.BR,ALR.WA,1.2042690475433169
EBS.VI,KOMB.PR,1.2037612544180114
VLK.AS,SWED-A.ST,1.2031532403622869
INVP.L,PEO.WA,1.2031149987078311
UCG.MI,PKO.WA,1.2023144803246972
BIRG.IR,STAN.L,1.202266136729649
BBVA.MC,PKO.WA,1.2014782542736373
NDA-SE.ST,A5G.IR,1.2001649535585548
BPE.MI,PEO.WA,1.20001576645105
BMPS.MI,UBSG.SW,1.199116230374839
BPE.MI,ABN.AS,1.1989169807416653
BARC.L,TPEIR.AT,1.1987479667837142
ABN.AS,INVP.L,1.198641152551731
CABK.MC,NDA-SE.ST,1.198624408247666
EBS.VI,BMPS.MI,1.198509408884257
ALR.WA,KOMB.PR,1.197793538868205
SEB-A.ST,ABN.AS,1.1976232685932453
ETE.AT,CABK.MC,1.197291916451491
ISP.MI,PKO.WA,1.1970331688777898
KBC.BR,CBK.DE,1.1960064762228808
RBI.VI,ETE.AT,1.195938097196218
MBK.WA,KOMB.PR,1.1957011427502946
GLE.PA,CBK.DE,1.1954842617672956
SAB.MC,NWG.L,1.1945568989895323
GLE.PA,BMPS.MI,1.1941885645620205
SWED-A.ST,ABN.AS,1.1940828261769512
EUROB.AT,NWG.L,1.1936179728680991
BMED.MI,STAN.L,1.1935053368326232
ETE.AT,SAN.MC,1.193337805797648
DBK.DE,CBK.DE,1.1931147646785418
DANSKE.CO,STAN.L,1.192801628562952
BKT.MC,NWG.L,1.1927204984954072
NONG.OL,VONN.SW,1.1924973403770915
PEO.WA,NWG.L,1.192312468030299
BAER.SW,BKT.MC,1.1922725945421329
EBS.VI,EUROB.AT,1.1907758111415103
ABN.AS,SPL.WA,1.1907427600133549
BAMI.MI,CBK.DE,1.1902464567529407
INGA.AS,BAER.SW,1.1897636467027182
ING.WA,UBSG.SW,1.1886494026067096
RBI.VI,SWED-A.ST,1.1885993931030785
NWG.L,RBI.VI,1.1885504224049936
A5G.IR,SPL.WA,1.188435474004593
SPL.WA,ACA.PA,1.1883993735695846
MIL.WA,BIRG.IR,1.188342827316602
CMBN.SW,DNB.OL,1.1883123480008375
NWG.L,UBSG.SW,1.187849932055823
DBK.DE,VLK.AS,1.187251319807007
EFGN.SW,SPL.WA,1.187141783797612
INGA.AS,SPL.WA,1.1868599454134643
MING.OL,STAN.L,1.1867988019343052
SEB-A.ST,BMPS.MI,1.1867294647838482
SAN.MC,SPL.WA,1.186039272135478
INVP.L,SAB.MC,1.1842576707310253
UBSG.SW,BMPS.MI,1.1842471537464263
MIL.WA,SEB-A.ST,1.183363099705666
NONG.OL,KBC.BR,1.1823720272442748
VONN.SW,PEO.WA,1.1823445266492558
ABN.AS,PKO.WA,1.181923402676919
OSB.L,PKO.WA,1.181506023866599
ACA.PA,STAN.L,1.1812831453751522
PEO.WA,MB.MI,1.1810333651438742
OSB.L,INGA.AS,1.1808448120621584
SAN.MC,LLOY.L,1.180499320922568
BIRG.IR,NWG.L,1.1804182112832644
TLV.RO,INGA.AS,1.1788165263897263
BCP.LS,BAER.SW,1.1772495647981824
PEO.WA,NDA-SE.ST,1.1758707828586703
CABK.MC,RBI.VI,1.1758260981781234
SAN.MC,EFGN.SW,1.1742657111252333
BBVA.MC,LLOY.L,1.1739156453070672
BAER.SW,DNB.OL,1.173811158186502
NONG.OL,NWG.L,1.1736874087512874
ALR.WA,NWG.L,1.173592502462144
ALR.WA,TPEIR.AT,1.1727881055498344
KOMB.PR,SWED-A.ST,1.1722693857084137
MB.MI,EFGN.SW,1.1721733673642794
SHB-A.ST,PEO.WA,1.1719430822941272
GLE.PA,INVP.L,1.1712403528027284
NONG.OL,BAER.SW,1.1711107203031443
INVP.L,EBS.VI,1.1700818962406567
MBK.WA,BMPS.MI,1.1698644879752622
BKT.MC,ALR.WA,1.1697064702493682
EUROB.AT,BMPS.MI,1.1695005888405026
SPL.WA,BIRG.IR,1.169443419072707
SAB.MC,ING.WA,1.1688295800147586
BCVN.SW,BIRG.IR,1.1686052024038422
SHB-A.ST,NONG.OL,1.1668931957905109
SPL.WA,EFGN.SW,1.1661854472131157
VLK.AS,HSBA.L,1.166148869208005
BPSO.MI,PEO.WA,1.1660131227170176
SAN.MC,ALR.WA,1.165855947967967
EFGN.SW,ING.WA,1.164521763496979
PKO.WA,SYDB.CO,1.1644849173359513
BMED.MI,NDA-SE.ST,1.163859841570688
BCGE.SW,MING.OL,1.163616698880621
TPEIR.AT,LLOY.L,1.162609504625075
BAMI.MI,ABN.AS,1.162385293604587
STB.L,INGA.AS,1.1620820520974038
BCGE.SW,KBC.BR,1.161002563805481
SEB-A.ST,EFGN.SW,1.1609924379445618
TPEIR.AT,BPE.MI,1.160827763897332
EFGN.SW,SWED-A.ST,1.1604796808566653
KOMB.PR,MB.MI,1.1599809765653877
KOMB.PR,BCP.LS,1.1592613745541709
ISP.MI,SPL.WA,1.158895739820976
PEO.WA,UBSG.SW,1.1571302398022536
BRD.RO,SAN.MC,1.1570169376437074
MING.OL,CABK.MC,1.1568822713307103
TLV.RO,BCP.LS,1.1564942801672835
VONN.SW,SWED-A.ST,1.1559642697860346
BARC.L,ALR.WA,1.155935177073696
JYSK.CO,MING.OL,1.1558518516826826
BCP.LS,VLK.AS,1.1553879816014956
KOMB.PR,DNB.OL,1.1548239370592277
BBVA.MC,DNB.OL,1.1543765244673443
BNP.PA,PKO.WA,1.1542030864894477
BAMI.MI,UBSG.SW,1.1538198568653308
ALR.WA,SEB-A.ST,1.152981527343387
A5G.IR,NWG.L,1.152931136039799
BARC.L,BIRG.IR,1.1527644628995872
MBK.WA,NDA-SE.ST,1.1525547315049125
TPEIR.AT,SYDB.CO,1.1518023412760612
SHB-A.ST,MB.MI,1.1514248398060505
BRD.RO,EFGN.SW,1.1512256063893136
EBS.VI,UBSG.SW,1.150705036669469
EFGN.SW,MBK.WA,1.1501359235954425
SWED-A.ST,BAER.SW,1.1494328896364052
SWED-A.ST,RBI.VI,1.148933416580337
A5G.IR,KOMB.PR,1.148098004276877
FBK.MI,STAN.L,1.1479369740284855
BAMI.MI,LLOY.L,1.1476825305852674
BNP.PA,PEO.WA,1.1471240792120592
BPE.MI,UBSG.SW,1.1464739177635364
BMPS.MI,EFGN.SW,1.1456717107588397
EUROB.AT,GLE.PA,1.145139084804327
UBSG.SW,BBVA.MC,1.1450365973760086
NWG.L,SHB-A.ST,1.144164554256591
BCP.LS,NDA-SE.ST,1.1440891967976363
HSBA.L,ETE.AT,1.1436645256594211
MIL.WA,ACA.PA,1.1435835651601696
BAER.SW,ING.WA,1.142994706759982
BCVN.SW,BPSO.MI,1.142296937590748
PKO.WA,ACA.PA,1.1410477341392502
ALR.WA,MB.MI,1.1409500691746313
BMED.MI,MIL.WA,1.1404607023061593
ABN.AS,BCVN.SW,1.1394663308590631
UCG.MI,ING.WA,1.1394568917943448
EUROB.AT,INVP.L,1.1389078927867435
DNB.OL,ACA.PA,1.1386113319853943
ETE.AT,DANSKE.CO,1.1383385628755025
VONN.SW,EUROB.AT,1.137791240911744
BCP.LS,UBSG.SW,1.137313895589893
MIL.WA,BAER.SW,1.1365420420487609
NDA-SE.ST,EUROB.AT,1.1364879637338487
A5G.IR,NDA-SE.ST,1.135748233020361
BKT.MC,EFGN.SW,1.1356919512426038
EBS.VI,BAER.SW,1.135291746024858
PKO.WA,ABN.AS,1.134219962398789
BAER.SW,BIRG.IR,1.134108926362059
ING.WA,BCP.LS,1.13400020865281
BPE.MI,JYSK.CO,1.1337992391334524
HSBA.L,TPEIR.AT,1.1336371931905027
LLOY.L,PEO.WA,1.1330147928153296
BCP.LS,DNB.OL,1.1326140023749272
PTSB.IR,NWG.L,1.132462649470895
PEO.WA,ABN.AS,1.1316891927912238
BRD.RO,EUROB.AT,1.1316463553206124
SPL.WA,HSBA.L,1.131371482505639
DBK.DE,EUROB.AT,1.130486447055084
HSBA.L,DNB.OL,1.1295012012993757
DANSKE.CO,BAER.SW,1.129351525007651
SPL.WA,NDA-SE.ST,1.1293159437799067
DNB.OL,RBI.VI,1.129086113396822
FBK.MI,MIL.WA,1.127668236648531
EBS.VI,CBK.DE,1.1271583738960378
SWED-A.ST,STAN.L,1.1269427029676595
SPL.WA,MB.MI,1.125510652057002
GLE.PA,SPL.WA,1.1253662133597615
UBSG.SW,ACA.PA,1.125024239947079
BMPS.MI,EUROB.AT,1.124970964057128
SHB-A.ST,STAN.L,1.1243986319296295
A5G.IR,BAER.SW,1.1242510373538812
STAN.L,BBVA.MC,1.1234239572066689
LLOY.L,UBSG.SW,1.1229272012624731
BKT.MC,STAN.L,1.122612761257517
PEO.WA,BIRG.IR,1.1216744234370162
SPL.WA,SYDB.CO,1.1213390561915435
MBK.WA,JYSK.CO,1.1206696490274477
BARC.L,KOMB.PR,1.1205866405698657
NONG.OL,EFGN.SW,1.1202096081395174
PEO.WA,JYSK.CO,1.119526115993361
EFGN.SW,NDA-SE.ST,1.119497780336027
TLV.RO,BCVN.SW,1.1194315202248049
BAMI.MI,BAER.SW,1.1193471442444212
VLK.AS,NONG.OL,1.1193392238631628
OSB.L,SWED-A.ST,1.1190200753403472
ING.WA,STAN.L,1.117609949275988
RBI.VI,NWG.L,1.1172103137496965
BRD.RO,A5G.IR,1.116512724621897
SWED-A.ST,EFGN.SW,1.1163335099429097
RBI.VI,ACA.PA,1.1161231099436326
BKT.MC,SPL.WA,1.116035999980245
VLK.AS,STAN.L,1.1158956446512702
ACA.PA,RBI.VI,1.115761984826391
PTSB.IR,MBK.WA,1.1154980351395805
VONN.SW,BMPS.MI,1.115450351421727
TLV.RO,HSBA.L,1.1150416638502705
PKO.WA,BPE.MI,1.1137951677057876
TPEIR.AT,ABN.AS,1.1136992858447965
ING.WA,JYSK.CO,1.1133571849143091
SYDB.CO,STAN.L,1.113354865777581
ACA.PA,LLOY.L,1.1132549004824208
OSB.L,HSBA.L,1.1126723787126056
VLK.AS,PEO.WA,1.1123922603887275
DNB.OL,ABN.AS,1.1117301783151348
DBK.DE,DNB.OL,1.1093433064048828
DANSKE.CO,EFGN.SW,1.1089425669575246
NONG.OL,SWED-A.ST,1.1084561022496304
JYSK.CO,EFGN.SW,1.1084233103777097
ING.WA,BMPS.MI,1.1077358419121994
SEB-A.ST,SPL.WA,1.1068503109901195
VLK.AS,RBI.VI,1.1066154299792283
BPE.MI,EFGN.SW,1.1042946741339676
EBS.VI,NWG.L,1.1040076141862614
STB.L,EFGN.SW,1.1039815191194733
OSB.L,DNB.OL,1.1036467829142138
HSBA.L,PKO.WA,1.1033437089568603
OSB.L,KOMB.PR,1.1033307388089777
BPE.MI,ALR.WA,1.1029752425591113
SAB.MC,SPL.WA,1.1024867621158547
BARC.L,ING.WA,1.1022816586474364
BAER.SW,ABN.AS,1.101492910505544
CBK.DE,PBB.DE,1.101344489307301
MING.OL,ABN.AS,1.1009636421695472
PTSB.IR,UCG.MI,1.1004245525884155
MING.OL,MIL.WA,1.1003078130571056
TPEIR.AT,NDA-SE.ST,1.100083941117992
MING.OL,LLOY.L,1.1000653134665146
TLV.RO,MING.OL,1.0997113730457444
JYSK.CO,STAN.L,1.0994103709545475
NDA-SE.ST,CBK.DE,1.096808401863009
KBC.BR,STAN.L,1.0967784193316046
TPEIR.AT,NWG.L,1.0965922641816803
HSBA.L,ING.WA,1.0963992152883957
CBK.DE,LLOY.L,1.096381566867715
ABN.AS,ALR.WA,1.0963006182890775
JYSK.CO,MBK.WA,1.0961512688658834
BNP.PA,SPL.WA,1.0961067725081557
RBI.VI,CBK.DE,1.09591190405239
BCP.LS,INVP.L,1.095660471083303
GLE.PA,MIL.WA,1.094942218479168
ABN.AS,ING.WA,1.0946102702572915
MB.MI,UBSG.SW,1.0945843726536886
BAER.SW,BPSO.MI,1.0944916003125065
TLV.RO,GLE.PA,1.094447370008036
SAB.MC,PKO.WA,1.0935139754835548
VLK.AS,EBS.VI,1.093315630749112
LLOY.L,CABK.MC,1.0932538617940526
EUROB.AT,BCP.LS,1.0931646536488815
SEB-A.ST,NWG.L,1.0925655482650547
BCVN.SW,MBK.WA,1.0921935727899206
ABN.AS,MB.MI,1.09212078304009
BMED.MI,VONN.SW,1.0919096887239574
RBI.VI,STAN.L,1.0918748704180692
SHB-A.ST,BCVN.SW,1.0916888622673795
NDA-SE.ST,EFGN.SW,1.090634584247992
NWG.L,ALR.WA,1.0891488629528108
BCP.LS,RBI.VI,1.0888585689902683
CABK.MC,ING.WA,1.088222049026151
DANSKE.CO,NONG.OL,1.088162496983252
NONG.OL,BBVA.MC,1.0881440660573405
MB.MI,RBI.VI,1.0878867525066511
BCVN.SW,VONN.SW,1.0877955491922962
CBG.L,EUROB.AT,1.0876053320621568
ACA.PA,SPL.WA,1.0875250329909725
BKT.MC,MIL.WA,1.0871724393865316
SAB.MC,LLOY.L,1.0867516334879497
DANSKE.CO,ALR.WA,1.086629938714951
BAER.SW,KOMB.PR,1.086068547110493
ABN.AS,BAER.SW,1.0858833637603829
BKT.MC,PKO.WA,1.084937565147076
UBSG.SW,ETE.AT,1.0846710048883383
CBG.L,MB.MI,1.084355063051782
NONG.OL,MB.MI,1.0839341057145102
CBG.L,INVP.L,1.0838719822789935
SYDB.CO,ALR.WA,1.083197860012586
SPL.WA,BCP.LS,1.0831819183212457
EUROB.AT,VLK.AS,1.0828321389657576
ALR.WA,JYSK.CO,1.0826575630728692
MBK.WA,EUROB.AT,1.081900758284139
BNP.PA,UBSG.SW,1.0816459755859822
VLK.AS,CBK.DE,1.0813210814070235
SYDB.CO,PKO.WA,1.0810558627472484
BAER.SW,MIL.WA,1.08073565274736
HSBA.L,BMPS.MI,1.079979839158182
DBK.DE,PBB.DE,1.0797234579348567
VLK.AS,DNB.OL,1.0797138712566343
NONG.OL,EUROB.AT,1.0790398968357835
SPL.WA,SWED-A.ST,1.0787866972500175
UCG.MI,SPL.WA,1.078667063328671
EBS.VI,TPEIR.AT,1.0759894700330852
MIL.WA,MB.MI,1.0751111235585733
BIRG.IR,SPL.WA,1.0749827133075691
BCGE.SW,MIL.WA,1.0743190159844394
CMBN.SW,GLE.PA,1.0735229635820325
SAN.MC,PKO.WA,1.0734839597482086
JYSK.CO,UBSG.SW,1.073352156267241
CMBN.SW,PEO.WA,1.073203712787301
BPE.MI,BAER.SW,1.0717494291830705
STAN.L,EUROB.AT,1.070090948023542
KBC.BR,SHB-A.ST,1.0699362102292689
ACA.PA,PEO.WA,1.0698780595342456
SWED-A.ST,UBSG.SW,1.069746745965563
BKT.MC,EUROB.AT,1.0687145694727078
ISP.MI,MIL.WA,1.0680669417882875
BMED.MI,SPL.WA,1.0675288681683186
VLK.AS,ACA.PA,1.066932564742664
BMED.MI,TPEIR.AT,1.066680984530607
JYSK.CO,PEO.WA,1.0666593116901018
BCGE.SW,SWED-A.ST,1.0656332914426063
BRD.RO,SPL.WA,1.0655674926036642
BCVN.SW,GLE.PA,1.065458703474565
TLV.RO,INVP.L,1.0651570009226414
JYSK.CO,INVP.L,1.0644057374206306
NDA-SE.ST,INVP.L,1.064196367900068
ABN.AS,DNB.OL,1.063431807634439
MB.MI,ALR.WA,1.0626911855584331
ALR.WA,INVP.L,1.0626649345201091
PBB.DE,INVP.L,1.0624111673911356
TPEIR.AT,BPSO.MI,1.0618467639018887
TPEIR.AT,INVP.L,1.061809079998139
SEB-A.ST,EUROB.AT,1.0607092875541628
MB.MI,DNB.OL,1.060662981866713
BPSO.MI,LLOY.L,1.0601055077598007
OSB.L,SPL.WA,1.0598753688694469
PTSB.IR,SWED-A.ST,1.059468694331716
RBI.VI,BCP.LS,1.0586559134475957
BKT.MC,CBK.DE,1.0585957006675892
MIL.WA,EFGN.SW,1.0578324568541764
NDA-SE.ST,KOMB.PR,1.056609052744924
ETE.AT,ABN.AS,1.056603899540453
ALR.WA,BMPS.MI,1.0563849486826191
NONG.OL,ABN.AS,1.0559320645855212
BMPS.MI,ALR.WA,1.0556998423377413
BIRG.IR,PKO.WA,1.0546448138034197
PKO.WA,NWG.L,1.054113487064687
DNB.OL,STAN.L,1.0536614610974828
TLV.RO,BIRG.IR,1.053280947894349
TLV.RO,NWG.L,1.0532597296242183
NONG.OL,PKO.WA,1.0529405148080115
STB.L,SAB.MC,1.0523425033291456
SYDB.CO,INVP.L,1.0518057913020218
A5G.IR,ING.WA,1.0516771016021136
BARC.L,BMPS.MI,1.051600635102783
JYSK.CO,CBK.DE,1.0513073696855912
BCVN.SW,SPL.WA,1.0509168294667253
NDA-SE.ST,SPL.WA,1.0506689706784809
ING.WA,ETE.AT,1.0500056894871437
BAMI.MI,OSB.L,1.049502542302578
DNB.OL,MBK.WA,1.0492495187962814
BRD.RO,GLE.PA,1.0489042493831713
PKO.WA,BIRG.IR,1.0473903561732003
SAN.MC,UBSG.SW,1.0473592706443768
BMED.MI,LLOY.L,1.0471091138002155
SAN.MC,DNB.OL,1.0463373462136116
INVP.L,BCVN.SW,1.046173117229601
CABK.MC,EFGN.SW,1.045971072248396
PTSB.IR,MB.MI,1.045871321603276
ETE.AT,NONG.OL,1.0458425002254264
PTSB.IR,INGA.AS,1.0457545678749178
DNB.OL,CBK.DE,1.0446869998023298
KOMB.PR,INVP.L,1.0446264606659676
OSB.L,CABK.MC,1.0445696574402363
LLOY.L,TPEIR.AT,1.044557929271787
UBSG.SW,LLOY.L,1.0443780540557177
SAB.MC,HSBA.L,1.0442559471700326
KBC.BR,VLK.AS,1.0423322081634745
GLE.PA,DNB.OL,1.0420995251530951
PTSB.IR,BBVA.MC,1.0416918378761164
KBC.BR,MIL.WA,1.0407092388131962
MB.MI,PKO.WA,1.0399082488206006
BPSO.MI,PKO.WA,1.0389319718151482
SYDB.CO,CBK.DE,1.0379536314127809
GLE.PA,UBSG.SW,1.0379444198089518
BBVA.MC,BAER.SW,1.0379423283352622
BMPS.MI,LLOY.L,1.0378006382592664
BAER.SW,ACA.PA,1.037694550021625
FBK.MI,INVP.L,1.03763589413477
ETE.AT,MB.MI,1.0373046074119678
SEB-A.ST,INVP.L,1.036994467939871
BIRG.IR,BAER.SW,1.0368003660597152
CABK.MC,KOMB.PR,1.0353762325391211
MING.OL,VLK.AS,1.035365473070375
VLK.AS,MIL.WA,1.034884768016944
INVP.L,MIL.WA,1.0347321925619752
BIRG.IR,ING.WA,1.0343726803630686
PKO.WA,MB.MI,1.0337694801889343
ALR.WA,SWED-A.ST,1.0334775211713747
NONG.OL,ALR.WA,1.0333295426740292
RBI.VI,INVP.L,1.0331161680147594
MB.MI,EUROB.AT,1.033113194509767
TPEIR.AT,BAMI.MI,1.0328441609352208
INVP.L,MB.MI,1.0320325767297982
